ID,ONETCode,Gender,Age,White,AfnAmn,AsnPI,HispLat,NAorAI,Other,OthrTxt,Educ,HSGPA,HS4,HSTotal,ColGPA,ColGPA4,ColGPATotal,CurrEmpl,AvgHrs,JobTitle,Mgmt,NumMgmt,Salary,CHIncome,Rltnshp,Chldrn,NumChlrn,USLadder,CommLadd,OrgLadd,X1,countryCode,countryName,block
917,13.2011.01,1,22,1,NA,NA,NA,NA,NA,NA,5,3.8,1,NA,3.9,1,NA,1,50,Staff Accountant,2,NA,51000,5100,1,2,NA,10,9,9,907,US,United States,0
385,41.2031.00,1,22,1,NA,NA,NA,NA,NA,NA,3,3.84,1,NA,3.77,1,NA,1,16,Retail Associate,2,NA,11500,5000,1,2,NA,4,5,3,382,US,United States,0
440,35.9031.00,2,40,1,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,2,NA,1,38,hostess,2,NA,12000,1200,3,2,NA,3,1,5,436,US,United States,0
285,NA,2,28,1,NA,NA,NA,NA,NA,NA,5,3.25,1,NA,2.7,1,NA,2,NA,Random jobs,2,NA,8000,6000,2,2,NA,4,4,3,284,US,United States,0
515,33.3021.03,1,44,1,NA,NA,NA,NA,NA,NA,3,3.2,1,NA,2.6,1,NA,1,45,Federal Agent,1,5,84372,8437,2,1,2,7,8,6,511,US,United States,0
282,27.1022.00,2,32,1,NA,NA,NA,NA,NA,NA,5,2.8,1,NA,2.8,1,NA,1,30,Designer,2,NA,30000,3000,2,2,NA,5,5,5,281,ZZ,Unknown,0
671,15.1151.00,2,25,1,NA,NA,NA,NA,NA,NA,3,3.5,1,NA,3.2,1,NA,1,18,computer tech,2,NA,10000,1000,1,1,1,3,5,7,665,US,United States,0
485,NA,1,56,1,NA,NA,NA,NA,NA,NA,3,4,1,NA,NA,2,NA,2,NA,retired,2,NA,49999,4999,2,1,1,3,6,10,481,US,United States,0
177,41.1012.00,2,38,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,1.8,1,NA,1,40,sales floor team lead,2,NA,27000,6700,2,1,2,4,4,5,177,US,United States,0
417,NA,1,22,NA,NA,1,NA,NA,NA,NA,5,4.7,2,5,2.5,1,NA,2,NA,N/A,2,NA,NA,NA,1,2,NA,6,8,6,414,US,United States,0
778,NA,2,57,1,NA,NA,NA,NA,NA,NA,4,89.5,2,100,3.5,1,NA,1,25,I'm currently self employed,1,NA,NA,NA,3,1,2,4,5,10,770,US,United States,0
994,35.2014.00,2,46,1,NA,NA,NA,NA,NA,NA,2,3.9,1,NA,NA,NA,NA,1,30,Cook,2,NA,10000,5000,2,1,1,2,3,5,984,US,United States,0
703,NA,2,31,1,NA,NA,NA,NA,NA,NA,4,2.7,1,NA,2.9,1,NA,2,NA,Homemaker,2,NA,0,6500,2,1,1,7,8,8,697,US,United States,0
660,11.2021.00,2,39,1,NA,NA,NA,NA,NA,NA,6,3.75,1,NA,3.25,1,NA,1,30,Marketing Manager,2,NA,85000,2100,2,1,2,6,7,8,654,US,United States,0
1038,43.6011.00,2,36,1,NA,NA,NA,NA,NA,NA,5,3.8,1,NA,3,1,NA,1,40,Administrative Assistant,2,NA,35000,4500,2,1,2,5,5,5,1027,US,United States,0
1156,15.1151.00,2,33,NA,NA,1,NA,NA,NA,NA,5,3.75,1,NA,3.5,1,NA,1,50,it professional,2,NA,85000,1500,2,1,1,6,6,6,1137,US,United States,0
481,NA,1,29,1,NA,NA,NA,NA,NA,NA,3,2.75,1,NA,3.5,1,NA,1,52,TCSA,2,NA,NA,NA,1,2,NA,6,8,4,477,US,United States,0
1127,13.1022.00,1,55,1,NA,NA,NA,NA,NA,NA,5,3.3,1,NA,3.4,1,NA,1,50,book buyer,1,2,NA,1700,2,1,1,7,7,10,1110,US,United States,0
1135,NA,2,31,1,NA,NA,NA,NA,NA,NA,7,NA,2,NA,3.98,1,NA,1,50,postdoc,2,NA,NA,NA,2,2,NA,6,4,3,1117,US,United States,0
1195,11.1021.00,2,54,1,NA,NA,NA,NA,NA,NA,5,3.75,1,NA,3.9,1,NA,2,NA,Assistat manager,1,20,50000,9000,2,2,NA,4,5,7,1169,US,United States,0
1229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1198,US,United States,0
696,47.2061.00,1,49,1,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,2,NA,1,82,LABOR,2,NA,NA,NA,2,1,3,8,7,8,690,US,United States,0
1241,43.6014.00,2,59,1,NA,NA,NA,NA,NA,NA,4,3,1,NA,2.2,1,NA,1,40,Secretary,2,NA,NA,NA,2,1,2,4,5,3,1208,US,United States,0
525,15.1121.01,2,47,1,NA,NA,NA,NA,NA,NA,5,3.5,2,5,3,1,NA,1,20,clinical coordinator,2,NA,30000,2500,2,1,3,8,8,4,521,US,United States,0
348,11.3051.01,1,34,1,NA,NA,NA,NA,NA,NA,6,3.4,1,NA,3.3,1,NA,1,50,Assurance Manager,1,8,120000,1200,2,1,2,9,8,7,346,US,United States,0
149,41.2031.00,2,30,1,NA,NA,1,NA,NA,NA,2,2.5,1,NA,0,1,NA,1,20,Sales Associate,2,NA,NA,NA,1,2,NA,4,5,4,149,US,United States,0
932,15.1151.00,2,29,1,NA,NA,NA,NA,NA,NA,6,3,1,NA,3.7,1,NA,1,48,IT professional,2,NA,NA,NA,2,2,NA,6,8,6,922,US,United States,0
1046,11.3031.02,2,51,1,NA,NA,NA,NA,NA,NA,5,3.8,1,NA,2.9,1,NA,1,40,Accounting Manager,1,6,NA,NA,2,1,2,7,8,9,1035,US,United States,0
793,41.3031.03,1,29,1,NA,NA,NA,NA,NA,NA,6,3.56,1,NA,2.5,1,NA,1,40,trader,2,NA,70000,1250,2,1,1,6,6,4,785,US,United States,0
896,29.1141.00,2,34,1,NA,NA,NA,NA,NA,NA,6,3.5,1,NA,3.5,1,NA,1,36,rn,2,NA,45000,7500,2,1,3,5,4,4,887,US,United States,0
100,43.5025.00,2,54,1,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,15,rural route mail carrier,2,NA,NA,NA,2,1,2,6,6,4,100,US,United States,0
929,43.5061.00,1,45,1,NA,NA,NA,NA,NA,NA,4,3.5,1,NA,3.75,1,NA,1,42,production analyst,2,NA,89000,8900,2,1,3,5,6,7,919,US,United States,0
292,11.3051.01,2,33,1,NA,NA,NA,NA,NA,NA,8,3.5,1,NA,3.4,1,NA,1,32,Quality Control Reviewer,2,NA,23000,1250,2,1,2,5,7,3,290,US,United States,0
398,NA,2,51,1,NA,NA,NA,NA,NA,NA,3,3.27,1,NA,3.45,1,NA,2,NA,"Currently uemployed, last position was customer se",2,NA,NA,NA,1,1,1,3,4,3,395,US,United States,0
112,29.2012.00,2,33,1,NA,NA,NA,NA,NA,NA,3,3.2,1,NA,3.5,1,NA,1,40,Lab Services Coordinator,1,12,NA,NA,2,1,3,6,8,5,112,US,United States,0
390,43.4171.00,1,26,NA,NA,1,NA,NA,NA,NA,3,3.2,1,NA,3,1,NA,1,24,Front Desk Employee,2,NA,NA,NA,1,2,NA,6,4,8,387,US,United States,0
1260,13.1041.07,2,45,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,3,1,NA,2,NA,compliance & regulatory affairs analyst,2,NA,28000,5500,2,2,NA,4,5,4,1222,US,United States,0
1261,13.1041.07,2,45,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,3,1,NA,2,NA,compliance & regulatory affairs analyst,2,NA,28000,5500,2,2,NA,4,5,4,1222,US,United States,0
845,41.1011.00,2,35,1,NA,NA,NA,NA,NA,NA,3,4,1,NA,4,1,NA,1,40,Store Manager,1,22,28000,2800,2,1,1,3,5,9,836,US,United States,0
624,33.2011.01,1,23,1,NA,NA,NA,NA,NA,NA,5,3.75,1,NA,3.55,1,NA,1,30,Firefighter,2,NA,NA,NA,2,2,NA,7,5,6,620,US,United States,0
800,19.2031.00,2,51,1,NA,NA,NA,NA,NA,NA,5,3.2,1,NA,3.2,1,NA,1,40,Senior Chemist,2,NA,82000,8200,2,1,2,7,7,6,792,US,United States,0
1039,NA,2,57,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,30000,3000,3,2,NA,4,7,1,1028,US,United States,0
537,NA,2,24,1,NA,NA,NA,NA,NA,NA,5,3,1,NA,3,2,4,2,NA,homemaker,2,NA,15000,3600,2,2,NA,5,6,5,533,US,United States,0
75,43.6011.00,2,35,1,NA,NA,NA,NA,NA,NA,2,2.75,1,NA,0,2,NA,1,15,administrative assistant,2,NA,10000,6900,2,1,2,6,6,6,75,US,United States,0
725,39.9011.00,2,22,1,NA,NA,NA,NA,NA,NA,3,3.8,1,NA,3.2,1,NA,1,35,Nanny,2,NA,NA,NA,1,2,NA,7,7,7,719,US,United States,0
1193,41.2031.00,1,23,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,3.4,1,NA,1,35,Sales Associate,2,NA,25000,2500,1,2,NA,4,6,3,1167,US,United States,0
683,35.3031.00,2,21,1,NA,NA,NA,NA,NA,NA,3,2.8,1,NA,2.4,1,NA,1,25,Server,2,NA,NA,NA,1,2,NA,8,7,10,677,US,United States,0
284,25.2031.00,2,38,1,NA,NA,NA,NA,NA,NA,6,3.7,1,NA,2.67,1,NA,1,50,Secondary Language Arts Teacher,1,100,40000,4000,1,1,1,4,7,8,283,US,United States,0
268,25.1191.00,2,24,1,NA,NA,NA,NA,NA,NA,5,3.8,1,NA,3.9,1,NA,1,8,Graduate Student Assistant,2,NA,NA,NA,1,2,NA,5,6,4,267,US,United States,0
315,13.1111.00,2,26,NA,1,1,NA,NA,NA,NA,5,3.7,1,NA,4,1,NA,1,40,Consultant,2,NA,65000,1100,2,2,NA,7,9,8,313,US,United States,0
338,13.2081.00,1,50,1,NA,NA,NA,NA,NA,NA,5,3.9,1,NA,3.6,1,NA,1,40,taxpayer assistance,2,NA,31000,9300,2,1,2,6,6,4,336,US,United States,0
771,NA,2,31,1,NA,NA,NA,NA,NA,NA,3,3.7,1,NA,NA,1,NA,2,NA,n/a,2,NA,NA,4000,2,2,NA,6,4,2,763,US,United States,0
1237,15.1132.00,1,31,1,NA,NA,NA,NA,NA,NA,4,2.5,1,NA,3.2,1,NA,1,50,Application Support Engineer,2,NA,52000,1650,2,2,NA,6,6,3,1204,US,United States,0
61,35.3031.00,2,24,1,NA,NA,NA,NA,NA,NA,5,3.2,1,NA,3.1,1,NA,2,NA,Food Service,2,NA,NA,NA,1,2,NA,3,4,2,61,US,United States,0
1028,11.1011.00,1,48,1,NA,NA,NA,NA,NA,NA,5,3.65,1,NA,3.35,1,NA,1,52,Chief Financial Officer,1,10,200000,3050,2,1,3,6,6,8,1017,US,United States,0
395,15.1132.00,1,30,1,NA,NA,NA,NA,NA,NA,5,3.6,1,NA,3.9,1,NA,1,40,Applications Developer,2,NA,NA,NA,2,2,NA,7,9,5,392,US,United States,0
1172,NA,2,49,1,NA,NA,NA,NA,NA,NA,4,3.5,1,NA,4,1,NA,1,30,Self Employed,1,2,32000,3200,1,1,1,5,5,8,1149,US,United States,0
166,41.2031.00,1,30,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,3.7,1,NA,1,30,retail sales associate,2,NA,25000,7500,1,2,NA,5,4,5,166,US,United States,0
1240,NA,1,28,1,NA,NA,NA,NA,NA,NA,3,4,1,NA,3.29,1,NA,2,NA,unemployed,2,NA,NA,0,2,2,NA,4,4,3,1207,US,United States,0
366,11.1021.00,2,28,NA,1,NA,1,NA,NA,NA,3,3,1,NA,3.3,1,NA,1,25,Office Manager,1,2,30000,5000,1,1,2,4,6,6,364,US,United States,0
522,13.2011.01,2,30,NA,NA,1,NA,NA,NA,NA,5,3.8,1,NA,3.3,1,NA,1,40,accountant,2,NA,50000,5000,1,2,NA,5,5,7,518,US,United States,0
832,NA,2,23,1,NA,NA,NA,NA,NA,NA,4,3,1,NA,3.95,1,NA,2,NA,I don't have a job,2,NA,0,NA,1,2,NA,2,3,1,823,US,United States,0
981,41.2031.00,1,18,1,NA,NA,NA,NA,NA,NA,2,2.5,1,NA,NA,2,NA,1,20,Sales Associate,2,NA,NA,NA,1,2,NA,5,6,8,971,US,United States,0
305,15.1199.08,2,68,1,NA,NA,NA,NA,NA,NA,7,3.86,1,NA,3.71,1,NA,1,40,Senior Data Analyst,2,NA,79000,7900,3,1,1,5,6,7,303,US,United States,0
575,39.6011.00,1,28,1,NA,NA,NA,NA,NA,NA,3,3.7,1,NA,3,1,NA,1,40,Valet/Bellman,2,NA,NA,NA,2,1,1,6,6,8,571,US,United States,0
1212,51.8013.00,1,21,1,NA,NA,NA,NA,NA,NA,3,3.5,1,NA,4,1,NA,1,40,Central Utility,2,NA,NA,NA,2,2,NA,5,5,5,1184,US,United States,0
1213,51.8013.00,1,21,1,NA,NA,NA,NA,NA,NA,3,3.5,1,NA,4,1,NA,1,40,Central Utility,2,NA,NA,NA,2,2,NA,5,5,5,1184,US,United States,0
264,27.3041.00,2,46,NA,1,NA,NA,NA,NA,NA,5,3,1,NA,3,1,NA,1,38,Editor,2,NA,42000,9600,2,1,3,8,7,6,263,US,United States,0
453,37.3011.00,1,19,NA,NA,NA,1,NA,NA,NA,2,3.4,1,NA,0,2,6,1,48,Landscaper,2,NA,14000,5000,1,2,NA,5,6,6,449,US,United States,0
459,21.1022.00,1,28,1,NA,NA,NA,NA,NA,NA,6,3.2,1,NA,3.3,1,NA,1,20,Service Support Worker,2,NA,24000,5000,2,2,NA,7,10,6,455,US,United States,0
692,27.3031.00,1,37,1,NA,NA,NA,NA,NA,NA,3,2.9,1,NA,3.6,1,NA,1,48,Communications Supervisor,1,6,NA,NA,2,1,1,6,7,8,686,US,United States,0
588,NA,2,34,1,NA,NA,NA,NA,NA,NA,5,3.75,1,NA,3.5,1,NA,2,NA,Home maker,2,NA,NA,NA,2,1,3,7,7,6,584,US,United States,0
902,NA,2,55,1,NA,NA,NA,NA,NA,NA,3,3.75,1,NA,3.45,1,NA,2,NA,retired,2,NA,36999,3699,2,1,1,4,4,4,893,US,United States,0
11,27.1013.00,1,39,1,NA,NA,NA,NA,NA,NA,4,0,1,NA,4,1,NA,1,20,artist,2,NA,6000,6000,1,2,NA,3,4,10,11,US,United States,0
601,11.2011.00,2,79,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,4,1,NA,2,NA,Advertising Manager,1,140,110000,1750,2,1,3,8,8,9,597,US,United States,0
956,27.4031.00,2,37,NA,1,NA,NA,NA,NA,NA,3,3,2,3,3.2,2,4,1,30,Cameraman,1,4,NA,NA,2,1,8,2,7,6,946,US,United States,0
769,NA,2,40,1,NA,NA,NA,NA,NA,NA,4,3.2,1,NA,2.85,1,NA,1,40,Body piercer/owner,1,5,25000,5000,2,1,2,5,4,5,761,US,United States,0
1094,NA,2,22,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,3.62,1,NA,2,NA,N/A,2,NA,NA,NA,1,2,NA,5,5,2,1083,US,United States,0
168,NA,1,30,1,NA,NA,NA,NA,NA,NA,6,3.75,1,NA,3.7,1,NA,1,40,Member,2,NA,NA,NA,2,2,NA,4,3,5,168,US,United States,0
969,15.1199.02,1,41,1,NA,NA,NA,NA,NA,NA,4,3.5,1,NA,3.1,1,NA,1,50,Sysytems Engineer,2,NA,58000,6800,2,1,5,4,3,7,959,US,United States,0
841,NA,1,21,1,NA,NA,NA,NA,NA,NA,4,3.4,1,NA,3.2,1,NA,1,40,Self employed,2,NA,24000,2400,1,2,NA,6,7,8,832,US,United States,0
659,41.2031.00,1,36,1,NA,NA,NA,NA,NA,NA,4,2.7,1,NA,3.4,1,NA,1,32,Sales Associate,2,NA,17500,6400,2,2,NA,5,5,3,653,US,United States,0
